Food,Energy,Water,Mobility,BoP,Waste,Total
0.37639584620072986,0.37668916181561746,0.7285125902879165,0.43093079370461224,0.2676329227380686,0.840075319258686,0.43431402035204303
0.23977476716372434,0.45382880593442565,0.7838368515960087,0.2958503944351081,0.3014738105500897,0.13302596370178088,0.27218862874996413
0.5369049931466392,0.334532051992377,0.6908928997145625,0.5305902970257297,0.3488342894993642,0.9709677264810193,0.5394936311894218
0.6584431608767978,0.3371351796352631,0.6777417992918923,0.6412890610937679,0.4280620420180216,0.9437250773869731,0.6341321887346174
0.6029505329285029,0.3616563597391152,0.7023610741052859,0.6088032091432889,0.3070120992521134,1.0,0.5995407970709661
0.7668792607131595,0.4819019364838008,0.8518748446239172,0.8144900113690002,0.736697111038604,0.5332169361628667,0.7853551374008323
0.6035507784638816,0.3732141057075614,0.7195300501938316,0.611998376730056,0.3674139517881384,0.948490687297489,0.6074800095320654
0.1377153660815572,0.4636426831763388,0.7887942760330268,0.20368308941419402,0.29101688824155847,0.06768803554191555,0.19416419136471377
0.38064816049211936,0.6016597079532292,0.8786821304202672,0.4151304957465889,0.47732764722145643,0.2786514844659329,0.4505321359045568
0.2602163050032242,0.5730489947644598,0.8150429931766436,0.3574164994175133,0.3645796752149792,0.09272874238802019,0.34565824366747233
0.5618997732777821,0.34889737480389243,0.6635182317961472,0.518570330860302,0.2553787507213365,0.911627485640713,0.5207062110709157
0.4414929900956381,0.3244291092691458,0.6740291010136736,0.4364639810556698,0.19375009864808412,0.6356748998464431,0.40108392863069137
0.634462320220864,0.36785679200741583,0.6733078397771727,0.617788941580822,0.2810205515333507,0.9000525436736084,0.5965302921331603
0.1836746395594862,0.31406776655626234,0.7571510399974323,0.297085512223871,0.2799211044124741,0.12978328391915697,0.21956495759687858
0.1988666525585235,0.5696343190509983,0.8383427411011709,0.23837215407385962,0.35986852870738273,0.07154463514597807,0.26527130423986534
0.2378748844680133,0.4220532538105456,0.7062683045349237,0.3179226379986915,0.2666625842234812,0.12340801058271375,0.2682519457831396
0.4835846044860504,0.6631550724557511,0.9099493021160446,0.5355560131880783,0.5965901156998703,0.3524396760926629,0.5805058177967645
0.3253453677313644,0.6318515858440723,0.8166614043066602,0.30576461372025954,0.4446633191051182,0.2835825207839085,0.3842394480503099
0.423621017301728,0.3445878090674372,0.6792038278378706,0.4071982506255651,0.20997627619727435,0.7020361423281882,0.3977551005471069
0.291686535853398,0.46948570679824225,0.7821210502892801,0.3087848484697691,0.38487709207641113,0.08046397095581868,0.30104476000882313
0.29213390549751017,0.4004881341900279,0.7210387169689606,0.3136203895198585,0.3257441094961642,0.07826136517674807,0.27583382563622977
0.44502614386339795,1.0,0.8734322252006076,0.6286103380813797,0.5739528448981197,0.38273201310225596,0.7106709363028758
0.29671129656735606,0.7892492532957026,0.8365746748871308,0.36272257872746394,0.4588144381125499,0.36414923390925114,0.4618531023823221
0.7001674521818672,0.8104949173819299,0.9305430307491412,0.6510529195023044,0.7288475883129331,0.41549673439842416,0.7564061058300691
0.006604983650282638,0.4213422059598608,0.8102503426963764,0.10099203744646361,0.1476887568489016,0.12978328391915697,0.08545813752566653
0.45957501497788183,0.5001976434275508,0.8005721919704929,0.49256773347844474,0.5196657681953404,0.3270691795536224,0.4940839558926812
0.5412414492632147,0.7216494124917722,0.9696998838327134,0.5377852887530258,0.6177895398677474,0.4560417136089528,0.6260134398675865
0.050869727476399645,0.4467025064503994,0.7143078991674692,0.0,0.18867070707220704,0.12438789989428044,0.05429106237536371
0.2320660140502107,0.458967584662724,0.7613430806952902,0.21191670360889164,0.30529011661402494,0.12438789989428044,0.22715748881335132
0.6968295886862571,0.37223786117232144,0.8072844957409709,0.7461980485131094,0.640402206998017,0.5083138189634455,0.6868012927532482
0.27094641602211944,0.7185674345836074,0.8799749166073553,0.20483837264826205,0.43404846312488915,0.06753254107029485,0.3141228615309181
0.11750282232842577,0.46609279530468317,0.8540543830322707,0.20226936043017676,0.23072369957231623,0.12172778046347235,0.1870312180582212
0.1732706448010852,0.41150994073370195,0.765054906436215,0.2656868918019239,0.2717967215744599,0.09521015217012815,0.22115102957035127
0.42670151617163415,0.34198660245652274,0.710651261601911,0.43195201422858354,0.23216101824007074,0.7163661927814972,0.41601797368815435
0.8998783152459768,0.530663120193781,0.8302501109094105,0.9420853174274596,0.8301905864881344,0.6143445760014842,0.9191670678675051
0.30314622154188203,0.6089130815686744,0.9707333724662811,0.3048322375597229,0.4374668657009369,0.14852506557086126,0.35534103590077426
0.060725795148036776,0.3133904027121152,0.7000897561112145,0.15589900168315327,0.1540654566655418,0.09837531658479251,0.09454954631155643
