"TIME","GEO","CROPS","STRUCPRO","Value","Flag and Footnotes"
"2017","Estonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","63.24",""
"2017","Ireland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","412.43",""
"2017","Greece","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","536.69",""
"2017","Spain","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","2 239.47",""
"2017","France","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","8 547.35",""
"2017","Croatia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","156.09",""
"2017","Italy","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","1 346.94",""
"2017","Cyprus","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","109.92",""
"2017","Latvia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","209.30",""
"2017","Lithuania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","231.69",""
"2017","Luxembourg","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","21.28",""
"2017","Hungary","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","341.05",""
"2017","Malta","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","8.75",""
"2017","Netherlands","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","7 391.88",""
"2017","Austria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","653.40",""
"2017","Poland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","8 956.04",""
"2017","Portugal","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","515.03",""
"2017","Romania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","3 116.91",""
"2017","Slovenia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","77.08",""
"2017","Slovakia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","149.71",""
"2017","Finland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","611.90",""
"2017","Sweden","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","852.50",""
"2017","United Kingdom","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","6 218.00",""
"2017","Iceland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","9.00",""
"2017","Norway","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","314.50",""
"2017","Switzerland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","461.19",""
"2017","Montenegro","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","27.50","p"
"2017","North Macedonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","178.95",""
"2017","Albania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","249.80",""
"2017","Serbia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","589.20",""
"2017","Turkey","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","4 801.00",""
"2017","Bosnia and Herzegovina","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","337.14","e"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","118.20",""
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","51 801.51",""
"2018","European Union - 27 countries (from 2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","46 773.51",""
"2018","European Union - 28 countries (2013-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","51 801.51",""
"2018","Belgium","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","3 045.44",""
"2018","Bulgaria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","261.69",""
"2018","Czechia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","583.56",""
"2018","Denmark","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","1 806.80",""
"2018","Germany (until 1990 former territory of the FRG)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","8 920.80",""
"2018","Estonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","58.03",""
"2018","Ireland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","273.01",""
"2018","Greece","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","465.77",""
"2018","Spain","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","2 010.93",""
"2018","France","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","7 860.38",""
"2018","Croatia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","182.26",""
"2018","Italy","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","1 307.60",""
"2018","Cyprus","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","102.22","p"
"2018","Latvia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","196.20",""
"2018","Lithuania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","289.80",""
"2018","Luxembourg","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","16.21",""
"2018","Hungary","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","327.58",""
"2018","Malta","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","9.36",""
"2018","Netherlands","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","6 025.37",""
"2018","Austria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","697.93",""
"2018","Poland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","7 311.96",""
"2018","Portugal","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","431.69",""
"2018","Romania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","3 022.76",""
"2018","Slovenia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","72.92",""
"2018","Slovakia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","169.95",""
"2018","Finland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","600.30",""
"2018","Sweden","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","723.00",""
"2018","United Kingdom","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","5 028.00",""
"2018","Iceland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","6.00",""
"2018","Norway","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2018","Switzerland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","447.60",""
"2018","Montenegro","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","26.10","p"
"2018","North Macedonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","181.93",""
"2018","Albania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","254.50",""
"2018","Serbia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","487.91",""
"2018","Turkey","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","4 550.00",""
"2018","Bosnia and Herzegovina","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","394.27","e"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","68.80",""
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","56 607.74",""
"2019","European Union - 27 countries (from 2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","51 355.74",""
"2019","European Union - 28 countries (2013-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","56 607.74",""
"2019","Belgium","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","4 031.54","p"
"2019","Bulgaria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","145.00",""
"2019","Czechia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","622.60",""
"2019","Denmark","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","2 408.70",""
"2019","Germany (until 1990 former territory of the FRG)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","10 602.20",""
"2019","Estonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","80.13",""
"2019","Ireland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","338.17","p"
"2019","Greece","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","466.41",""
"2019","Spain","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","2 269.12","p"
"2019","France","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","8 102.00",""
"2019","Croatia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","184.10",""
"2019","Italy","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","1 338.43",""
"2019","Cyprus","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","84.33","e"
"2019","Latvia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","223.70",""
"2019","Lithuania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","329.78",""
"2019","Luxembourg","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","15.33",""
"2019","Hungary","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","329.00",""
"2019","Malta","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","8.99",""
"2019","Netherlands","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","6 961.23",""
"2019","Austria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","751.26",""
"2019","Poland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","6 665.00","e"
"2019","Portugal","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","490.72","p"
"2019","Romania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","2 715.43",""
"2019","Slovenia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","65.96",""
"2019","Slovakia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","182.42",""
"2019","Finland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","618.90",""
"2019","Sweden","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","847.70",""
"2019","United Kingdom","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","5 252.00","p"
"2019","Iceland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","8.00",""
"2019","Norway","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Switzerland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","414.34",""
"2019","Montenegro","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","North Macedonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","190.56","e"
"2019","Albania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Serbia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","702.10",""
"2019","Turkey","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Bosnia and Herzegovina","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","377.16","e"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","European Union - 27 countries (from 2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","European Union - 28 countries (2013-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Belgium","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Bulgaria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Czechia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Denmark","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Germany (until 1990 former territory of the FRG)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Estonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Ireland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Greece","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Spain","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","France","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Croatia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Italy","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Cyprus","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Latvia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Lithuania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Luxembourg","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Hungary","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Malta","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Netherlands","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Austria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Poland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Portugal","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Romania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Slovenia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Slovakia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Finland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Sweden","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","United Kingdom","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Iceland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Norway","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Switzerland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Montenegro","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","North Macedonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Albania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Serbia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Turkey","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Bosnia and Herzegovina","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)",":",""
