"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2016","European Union - 27 countries (from 2020)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2016","European Union - 27 countries (from 2020)","Current prices, million euro","Goods and services for routine household maintenance","104 711.9",""
"2016","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","100 507.1",""
"2016","European Union - 28 countries (2013-2020)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2016","European Union - 28 countries (2013-2020)","Current prices, million euro","Goods and services for routine household maintenance","115 799.4",""
"2016","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","110 521.2",""
"2016","European Union - 15 countries (1995-2004)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2016","European Union - 15 countries (1995-2004)","Current prices, million euro","Goods and services for routine household maintenance","105 219.3",""
"2016","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","100 194.4",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Goods and services for routine household maintenance","92 976.4",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","88 978.4",""
"2016","Euro area - 19 countries  (from 2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2016","Euro area - 19 countries  (from 2015)","Current prices, million euro","Goods and services for routine household maintenance","92 976.4",""
"2016","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","88 978.4",""
"2016","Euro area - 12 countries (2001-2006)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2016","Euro area - 12 countries (2001-2006)","Current prices, million euro","Goods and services for routine household maintenance","90 882.3",""
"2016","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","87 086.6",""
"2016","Belgium","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2016","Belgium","Current prices, million euro","Goods and services for routine household maintenance","3 875.0",""
"2016","Belgium","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 463.1",""
"2016","Bulgaria","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2016","Bulgaria","Current prices, million euro","Goods and services for routine household maintenance","299.6",""
"2016","Bulgaria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","310.3",""
"2016","Czechia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2016","Czechia","Current prices, million euro","Goods and services for routine household maintenance","856.1",""
"2016","Czechia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","934.6",""
"2016","Denmark","Percentage of total","Goods and services for routine household maintenance","0.8",""
"2016","Denmark","Current prices, million euro","Goods and services for routine household maintenance","978.2",""
"2016","Denmark","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","926.4",""
"2016","Germany (until 1990 former territory of the FRG)","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2016","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Goods and services for routine household maintenance","18 955.0",""
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","17 359.3",""
"2016","Estonia","Percentage of total","Goods and services for routine household maintenance","0.5",""
"2016","Estonia","Current prices, million euro","Goods and services for routine household maintenance","58.4",""
"2016","Estonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","48.4",""
"2016","Ireland","Percentage of total","Goods and services for routine household maintenance",":",""
"2016","Ireland","Current prices, million euro","Goods and services for routine household maintenance","1 655.0",""
"2016","Ireland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2016","Greece","Percentage of total","Goods and services for routine household maintenance","1.4","p"
"2016","Greece","Current prices, million euro","Goods and services for routine household maintenance","1 786.1","p"
"2016","Greece","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 884.8","p"
"2016","Spain","Percentage of total","Goods and services for routine household maintenance","2.0",""
"2016","Spain","Current prices, million euro","Goods and services for routine household maintenance","13 683.0",""
"2016","Spain","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","12 909.8",""
"2016","France","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2016","France","Current prices, million euro","Goods and services for routine household maintenance","14 350.0",""
"2016","France","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","13 829.1",""
"2016","Croatia","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2016","Croatia","Current prices, million euro","Goods and services for routine household maintenance","424.3",""
"2016","Croatia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","406.9",""
"2016","Italy","Percentage of total","Goods and services for routine household maintenance","2.5",""
"2016","Italy","Current prices, million euro","Goods and services for routine household maintenance","25 689.1",""
"2016","Italy","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","25 399.7",""
"2016","Cyprus","Percentage of total","Goods and services for routine household maintenance","2.4",""
"2016","Cyprus","Current prices, million euro","Goods and services for routine household maintenance","327.3",""
"2016","Cyprus","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","309.3",""
"2016","Latvia","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2016","Latvia","Current prices, million euro","Goods and services for routine household maintenance","172.1",""
"2016","Latvia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","149.2",""
"2016","Lithuania","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2016","Lithuania","Current prices, million euro","Goods and services for routine household maintenance","405.0",""
"2016","Lithuania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","363.6",""
"2016","Luxembourg","Percentage of total","Goods and services for routine household maintenance","1.9",""
"2016","Luxembourg","Current prices, million euro","Goods and services for routine household maintenance","344.7",""
"2016","Luxembourg","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","306.3",""
"2016","Hungary","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2016","Hungary","Current prices, million euro","Goods and services for routine household maintenance","652.2",""
"2016","Hungary","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","677.9",""
"2016","Malta","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2016","Malta","Current prices, million euro","Goods and services for routine household maintenance","86.9",""
"2016","Malta","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","75.9",""
"2016","Netherlands","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2016","Netherlands","Current prices, million euro","Goods and services for routine household maintenance","3 926.0",""
"2016","Netherlands","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 637.6",""
"2016","Austria","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2016","Austria","Current prices, million euro","Goods and services for routine household maintenance","3 079.3",""
"2016","Austria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 802.0",""
"2016","Poland","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2016","Poland","Current prices, million euro","Goods and services for routine household maintenance","3 820.7",""
"2016","Poland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 766.2",""
"2016","Portugal","Percentage of total","Goods and services for routine household maintenance","1.9",""
"2016","Portugal","Current prices, million euro","Goods and services for routine household maintenance","2 415.1",""
"2016","Portugal","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 271.5",""
"2016","Romania","Percentage of total","Goods and services for routine household maintenance","2.3",""
"2016","Romania","Current prices, million euro","Goods and services for routine household maintenance","2 433.1",""
"2016","Romania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 324.1",""
"2016","Slovenia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2016","Slovenia","Current prices, million euro","Goods and services for routine household maintenance","225.1",""
"2016","Slovenia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","210.7",""
"2016","Slovakia","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2016","Slovakia","Current prices, million euro","Goods and services for routine household maintenance","819.4",""
"2016","Slovakia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","810.8",""
"2016","Finland","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2016","Finland","Current prices, million euro","Goods and services for routine household maintenance","1 124.0",""
"2016","Finland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","999.0",""
"2016","Sweden","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2016","Sweden","Current prices, million euro","Goods and services for routine household maintenance","2 270.9",""
"2016","Sweden","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 133.7",""
"2016","United Kingdom","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2016","United Kingdom","Current prices, million euro","Goods and services for routine household maintenance","11 087.5",""
"2016","United Kingdom","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","9 763.6",""
"2016","Iceland","Percentage of total","Goods and services for routine household maintenance","2.0",""
"2016","Iceland","Current prices, million euro","Goods and services for routine household maintenance","197.6",""
"2016","Iceland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","159.4",""
"2016","Norway","Percentage of total","Goods and services for routine household maintenance","0.6",""
"2016","Norway","Current prices, million euro","Goods and services for routine household maintenance","844.4",""
"2016","Norway","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","947.1",""
"2016","Switzerland","Percentage of total","Goods and services for routine household maintenance",":",""
"2016","Switzerland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2016","Switzerland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2016","Montenegro","Percentage of total","Goods and services for routine household maintenance",":",""
"2016","Montenegro","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2016","Montenegro","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2016","North Macedonia","Percentage of total","Goods and services for routine household maintenance",":",""
"2016","North Macedonia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2016","North Macedonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2016","Albania","Percentage of total","Goods and services for routine household maintenance",":",""
"2016","Albania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2016","Albania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2016","Serbia","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2016","Serbia","Current prices, million euro","Goods and services for routine household maintenance","378.6",""
"2016","Serbia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","349.6","e"
"2016","Turkey","Percentage of total","Goods and services for routine household maintenance",":","c"
"2016","Turkey","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2016","Turkey","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2016","Bosnia and Herzegovina","Percentage of total","Goods and services for routine household maintenance",":",""
"2016","Bosnia and Herzegovina","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Goods and services for routine household maintenance",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Goods and services for routine household maintenance","101.4",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","European Union - 27 countries (from 2020)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2017","European Union - 27 countries (from 2020)","Current prices, million euro","Goods and services for routine household maintenance","107 454.4",""
"2017","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","102 756.5",""
"2017","European Union - 28 countries (2013-2020)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2017","European Union - 28 countries (2013-2020)","Current prices, million euro","Goods and services for routine household maintenance","117 955.5",""
"2017","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","113 034.0",""
"2017","European Union - 15 countries (1995-2004)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2017","European Union - 15 countries (1995-2004)","Current prices, million euro","Goods and services for routine household maintenance","106 401.6",""
"2017","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","101 942.1",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Goods and services for routine household maintenance","94 816.5",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","90 489.4",""
"2017","Euro area - 19 countries  (from 2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2017","Euro area - 19 countries  (from 2015)","Current prices, million euro","Goods and services for routine household maintenance","94 816.5",""
"2017","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","90 489.4",""
"2017","Euro area - 12 countries (2001-2006)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2017","Euro area - 12 countries (2001-2006)","Current prices, million euro","Goods and services for routine household maintenance","92 635.5",""
"2017","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","88 531.1",""
"2017","Belgium","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2017","Belgium","Current prices, million euro","Goods and services for routine household maintenance","4 025.1",""
"2017","Belgium","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 598.4",""
"2017","Bulgaria","Percentage of total","Goods and services for routine household maintenance","0.9",""
"2017","Bulgaria","Current prices, million euro","Goods and services for routine household maintenance","296.0",""
"2017","Bulgaria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","320.3",""
"2017","Czechia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2017","Czechia","Current prices, million euro","Goods and services for routine household maintenance","925.6",""
"2017","Czechia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","975.8",""
"2017","Denmark","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2017","Denmark","Current prices, million euro","Goods and services for routine household maintenance","996.4",""
"2017","Denmark","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","948.3",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Goods and services for routine household maintenance","19 383.0",""
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","17 596.0",""
"2017","Estonia","Percentage of total","Goods and services for routine household maintenance","0.5",""
"2017","Estonia","Current prices, million euro","Goods and services for routine household maintenance","62.1",""
"2017","Estonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","50.6",""
"2017","Ireland","Percentage of total","Goods and services for routine household maintenance",":",""
"2017","Ireland","Current prices, million euro","Goods and services for routine household maintenance","1 671.3",""
"2017","Ireland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","Greece","Percentage of total","Goods and services for routine household maintenance","1.4","p"
"2017","Greece","Current prices, million euro","Goods and services for routine household maintenance","1 785.4","p"
"2017","Greece","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 920.8","p"
"2017","Spain","Percentage of total","Goods and services for routine household maintenance","2.0",""
"2017","Spain","Current prices, million euro","Goods and services for routine household maintenance","14 092.0",""
"2017","Spain","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","13 250.4",""
"2017","France","Percentage of total","Goods and services for routine household maintenance","1.2","p"
"2017","France","Current prices, million euro","Goods and services for routine household maintenance","14 530.0","p"
"2017","France","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","13 948.0","p"
"2017","Croatia","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2017","Croatia","Current prices, million euro","Goods and services for routine household maintenance","436.4",""
"2017","Croatia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","415.5",""
"2017","Italy","Percentage of total","Goods and services for routine household maintenance","2.4",""
"2017","Italy","Current prices, million euro","Goods and services for routine household maintenance","25 773.1",""
"2017","Italy","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","25 488.8",""
"2017","Cyprus","Percentage of total","Goods and services for routine household maintenance","2.3",""
"2017","Cyprus","Current prices, million euro","Goods and services for routine household maintenance","331.0",""
"2017","Cyprus","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","318.4",""
"2017","Latvia","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2017","Latvia","Current prices, million euro","Goods and services for routine household maintenance","180.7",""
"2017","Latvia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","157.1",""
"2017","Lithuania","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2017","Lithuania","Current prices, million euro","Goods and services for routine household maintenance","440.0",""
"2017","Lithuania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","386.1",""
"2017","Luxembourg","Percentage of total","Goods and services for routine household maintenance","2.2",""
"2017","Luxembourg","Current prices, million euro","Goods and services for routine household maintenance","416.8",""
"2017","Luxembourg","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","360.7",""
"2017","Hungary","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2017","Hungary","Current prices, million euro","Goods and services for routine household maintenance","676.4",""
"2017","Hungary","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","701.5",""
"2017","Malta","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2017","Malta","Current prices, million euro","Goods and services for routine household maintenance","87.4",""
"2017","Malta","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","76.5",""
"2017","Netherlands","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2017","Netherlands","Current prices, million euro","Goods and services for routine household maintenance","4 145.0",""
"2017","Netherlands","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 781.1",""
"2017","Austria","Percentage of total","Goods and services for routine household maintenance","1.7",""
"2017","Austria","Current prices, million euro","Goods and services for routine household maintenance","3 230.8",""
"2017","Austria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 939.4",""
"2017","Poland","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2017","Poland","Current prices, million euro","Goods and services for routine household maintenance","4 230.1",""
"2017","Poland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","4 023.3",""
"2017","Portugal","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2017","Portugal","Current prices, million euro","Goods and services for routine household maintenance","2 438.1",""
"2017","Portugal","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 272.4",""
"2017","Romania","Percentage of total","Goods and services for routine household maintenance","2.4",""
"2017","Romania","Current prices, million euro","Goods and services for routine household maintenance","2 757.0",""
"2017","Romania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 632.1",""
"2017","Slovenia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2017","Slovenia","Current prices, million euro","Goods and services for routine household maintenance","228.4",""
"2017","Slovenia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","212.2",""
"2017","Slovakia","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2017","Slovakia","Current prices, million euro","Goods and services for routine household maintenance","851.3",""
"2017","Slovakia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","833.4",""
"2017","Finland","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2017","Finland","Current prices, million euro","Goods and services for routine household maintenance","1 145.0",""
"2017","Finland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 015.0",""
"2017","Sweden","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2017","Sweden","Current prices, million euro","Goods and services for routine household maintenance","2 263.6",""
"2017","Sweden","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 143.8",""
"2017","United Kingdom","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2017","United Kingdom","Current prices, million euro","Goods and services for routine household maintenance","10 501.1",""
"2017","United Kingdom","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","10 018.3",""
"2017","Iceland","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2017","Iceland","Current prices, million euro","Goods and services for routine household maintenance","203.5",""
"2017","Iceland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","159.4",""
"2017","Norway","Percentage of total","Goods and services for routine household maintenance","0.6",""
"2017","Norway","Current prices, million euro","Goods and services for routine household maintenance","829.7",""
"2017","Norway","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","927.5",""
"2017","Switzerland","Percentage of total","Goods and services for routine household maintenance",":",""
"2017","Switzerland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2017","Switzerland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","Montenegro","Percentage of total","Goods and services for routine household maintenance",":",""
"2017","Montenegro","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2017","Montenegro","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","North Macedonia","Percentage of total","Goods and services for routine household maintenance",":",""
"2017","North Macedonia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2017","North Macedonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","Albania","Percentage of total","Goods and services for routine household maintenance",":",""
"2017","Albania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2017","Albania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","Serbia","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2017","Serbia","Current prices, million euro","Goods and services for routine household maintenance","395.2",""
"2017","Serbia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","313.1","e"
"2017","Turkey","Percentage of total","Goods and services for routine household maintenance",":","c"
"2017","Turkey","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2017","Turkey","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","Bosnia and Herzegovina","Percentage of total","Goods and services for routine household maintenance",":",""
"2017","Bosnia and Herzegovina","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2017","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Goods and services for routine household maintenance",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Goods and services for routine household maintenance","118.4",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","European Union - 27 countries (from 2020)","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2018","European Union - 27 countries (from 2020)","Current prices, million euro","Goods and services for routine household maintenance","109 770.1",""
"2018","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","105 016.1",""
"2018","European Union - 28 countries (2013-2020)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2018","European Union - 28 countries (2013-2020)","Current prices, million euro","Goods and services for routine household maintenance","121 152.3",""
"2018","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","116 541.8",""
"2018","European Union - 15 countries (1995-2004)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2018","European Union - 15 countries (1995-2004)","Current prices, million euro","Goods and services for routine household maintenance","108 689.1",""
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","104 720.3",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Goods and services for routine household maintenance","96 371.3",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","91 988.9",""
"2018","Euro area - 19 countries  (from 2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2018","Euro area - 19 countries  (from 2015)","Current prices, million euro","Goods and services for routine household maintenance","96 371.3",""
"2018","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","91 988.9",""
"2018","Euro area - 12 countries (2001-2006)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2018","Euro area - 12 countries (2001-2006)","Current prices, million euro","Goods and services for routine household maintenance","94 066.2",""
"2018","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","89 937.4",""
"2018","Belgium","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2018","Belgium","Current prices, million euro","Goods and services for routine household maintenance","4 005.8",""
"2018","Belgium","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 555.6",""
"2018","Bulgaria","Percentage of total","Goods and services for routine household maintenance","0.8",""
"2018","Bulgaria","Current prices, million euro","Goods and services for routine household maintenance","290.4",""
"2018","Bulgaria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","359.8",""
"2018","Czechia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2018","Czechia","Current prices, million euro","Goods and services for routine household maintenance","1 036.2",""
"2018","Czechia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 043.0",""
"2018","Denmark","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2018","Denmark","Current prices, million euro","Goods and services for routine household maintenance","1 007.5",""
"2018","Denmark","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","970.7",""
"2018","Germany (until 1990 former territory of the FRG)","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2018","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Goods and services for routine household maintenance","19 814.0",""
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","17 757.9",""
"2018","Estonia","Percentage of total","Goods and services for routine household maintenance","0.5",""
"2018","Estonia","Current prices, million euro","Goods and services for routine household maintenance","67.4",""
"2018","Estonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","53.9",""
"2018","Ireland","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Ireland","Current prices, million euro","Goods and services for routine household maintenance","1 719.7",""
"2018","Ireland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Greece","Percentage of total","Goods and services for routine household maintenance",":",""
"2018","Greece","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2018","Greece","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2018","Spain","Percentage of total","Goods and services for routine household maintenance","2.0",""
"2018","Spain","Current prices, million euro","Goods and services for routine household maintenance","14 495.0",""
"2018","Spain","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","13 506.6",""
"2018","France","Percentage of total","Goods and services for routine household maintenance","1.1","p"
"2018","France","Current prices, million euro","Goods and services for routine household maintenance","13 983.0","p"
"2018","France","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","13 900.4","p"
"2018","Croatia","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2018","Croatia","Current prices, million euro","Goods and services for routine household maintenance","495.3",""
