TIME,GEO,"Double bed frame, pressboard (1 piece)",Sofa set (1 set),Kitchen table (1 piece) ,Pocket spring mattress (1 piece) ,Wardrobe (1 piece) ,Armchair (1 piece) ,Table lamp (1 piece) 
2015,Germany (until 1990 former territory of the FRG),505.75611192930774,1093.3502209131075,153.8662739322533,282.1378497790869,214.47245949926358,185.21402061855667,19.578792341678938
2015,Estonia,483.2169808541973,1044.6248306332843,147.00918998527246,269.5643151693667,204.9144477172312,176.9599175257732,18.70625920471281
2015,Ireland,512.9026656848306,1108.799734904271,156.040471281296,286.12458026509563,217.5030486008836,187.83117525773196,19.85544918998527
2015,Greece,521.1486892488954,1126.6260972017672,158.54916053019144,290.7246539027982,220.99988217967595,190.85096907216493,20.17466863033873
2015,Spain,551.9338438880706,1193.177849779087,167.91493372606774,307.8982621502209,234.05472754050072,202.12486597938144,21.36642120765832
2015,France,507.4053166421207,1096.9154933726068,154.3680117820324,283.0578645066273,215.17182621502207,185.8179793814433,19.64263622974963
2015,Croatia,267.12,880.6222974963181,188.36,116.01,270.00,149.1778144329897,17.33
2015,Italy,608.0068041237113,1314.3971134020617,184.97402061855666,339.1787628865979,257.83319587628864,222.65946391752578,61.98
2015,Cyprus,199.75,575.65,143.90,329.65,156.67,195.28,23.34
2015,Latvia,442.53659793814427,956.681443298969,134.63298969072164,246.870618556701,187.66340206185563,162.06226804123713,17.13144329896907
2015,Lithuania,228.77,827.28,89.66,184.91,151.20,150.06,18.45
2015,Luxembourg,640.4411634756995,1384.5141384388808,194.84153166421206,357.2723858615611,271.58740795287184,234.53731958762884,24.792709867452132
2015,Hungary,327.09226804123705,707.1123711340206,99.51134020618555,182.46958762886595,138.70773195876285,119.78515463917526,12.662371134020617
2015,Malta,365.58,1 058.89,269.79,160.33,302.89,185.97,26.45
2015,Netherlands,390.04,1 508.44,185.64300441826214,340.40544918998523,430.08,370.38,23.622238586156108
2015,Austria,571.7243004418262,1235.9611192930781,173.93578792341677,318.9384388807069,242.44712812960233,209.3723711340206,22.132547864506623
2015,Poland,351.83033873343146,524.38,76.29,196.26980854197348,149.1982326951399,127.31,13.620029455081
2015,Portugal,504.10690721649473,1089.7849484536082,153.36453608247422,281.21783505154633,213.77309278350512,184.6100618556701,19.51494845360825
2015,Romania,376.5684094256259,607.85,62.29,210.07002945508097,152.78,126.46,14.577687776141381
2015,Slovenia,410.98,890.1296907216496,233.70,231.22,174.60855670103092,150.78837113402062,20.16
2015,Slovakia,287.46,783.49,114.94,213.33,145.77,167.95,22.25
2015,Finland,556.3317231222385,1202.6852430044182,169.25290132547863,310.35163475699557,235.91970544918996,203.73542268041237,21.53667157584683
2015,Sweden,578.870854197349,1251.4106332842416,176.10998527245948,322.9251693667157,245.47771723122233,211.98952577319588,22.409204712812954
2015,United Kingdom,696.5141237113402,1505.7334020618557,211.90061855670103,388.5528865979381,295.36587628865976,255.07191752577322,26.963402061855668
2015,Iceland,656.3834756995582,1418.978438880707,199.69166421207657,366.16586156111924,278.3479528718704,240.375587628866,25.40986745213549
2015,Norway,577.771384388807,1249.0337849779087,175.77549337260675,322.31182621502205,245.01147275405003,211.58688659793813,22.366642120765828
2015,Switzerland,546.9862297496318,1182.4820324005889,166.40972017673047,305.13821796759936,231.95662739322532,200.31298969072165,21.17488954344624
2015,Montenegro,346.3329896907216,748.7072164948453,105.36494845360824,193.20309278350513,146.86701030927833,126.83134020618556,13.407216494845358
2015,North Macedonia,324.3435935198822,701.1702503681886,98.67511045655375,180.9362297496318,137.54212076583207,118.77855670103094,12.555964653902796
2015,Albania,288.610824742268,623.9226804123712,87.80412371134021,161.0025773195876,122.38917525773195,105.69278350515465,11.172680412371133
2015,Serbia,339.73617083946976,734.4461266568483,103.35799705449189,189.52303387334314,144.06954344624444,124.41550515463918,13.15184094256259
2015,Turkey,204.48,1 360.55,115.73419734904272,126.20,161.32058910162002,139.31315463917525,14.72665684830633
2015,Bosnia and Herzegovina,305.1028718703976,659.5754050073638,92.82150220913107,170.20272459499262,129.38284241531662,111.73237113402062,11.811119293078054
2015,Kosovo (under United Nations Security Council Resolution 1244/99),340.83564064801175,736.8229749631812,103.69248895434463,190.1363770250368,144.53578792341676,124.81814432989691,13.19440353460972
2016,European Union - 27 countries (from 2020),512.0765320334262,1107.0137883008358,155.7891364902507,285.66371866295265,217.15271587743732,196.07624872579004,19.823467966573816
2016,European Union - 28 countries (2013-2020),519.874651810585,1123.8718662952647,158.1615598885794,290.0139275766017,220.45961002785515,199.06218144750255,20.125348189415043
2016,European Union - 15 countries (1995-2004),533.9112674094707,1154.216406685237,162.43192200557104,297.8443036211699,226.41201949860724,204.43686034658515,20.668732590529245
2016,Euro area - 19 countries  (from 2015),523.513774373259,1131.7389693593316,159.26869080779946,292.0440250696379,222.00282729805014,200.45561671763508,20.266225626740948
2016,Euro area - 12 countries (2001-2006),526.113147632312,1137.3583286908079,160.05949860724235,293.4940947075209,223.10512534818943,201.45092762487258,20.366852367688022
2016,Belgium,540.6696378830084,1168.8267409470755,164.48802228412256,301.61448467966574,229.27799442896938,207.02466870540266,20.930362116991645
2016,Bulgaria,251.61933147632314,543.953983286908,76.55019498607243,140.3667409470752,106.70245125348188,96.34609582059123,9.74066852367688
2016,Czechia,373.27,806.94,113.56,208.23,158.29,142.92664627930682,14.45
2016,Denmark,530.7920194986073,1147.4731754874654,161.48295264623954,296.1042200557103,225.08926183844008,203.2424872579001,20.547980501392757
2016,Germany (until 1990 former territory of the FRG),486.6026740947074,1051.9440668523678,148.03922005571033,271.45303621169916,206.3501949860724,186.32220183486237,18.837325905292477
2016,Estonia,417.4593454038997,902.4691086350975,127.00373259052925,232.88118384401113,177.02906685236766,159.84693170234456,16.160654596100276
2016,Ireland,554.1863788300835,1198.0474094707522,168.60022284122562,309.1548467966574,235.0099442896936,212.2002854230377,21.453621169916435
2016,Greece,522.9938997214484,1130.6150974930363,159.11052924791088,291.75401114206124,221.78236768802228,200.25655453618756,20.24610027855153
2016,Spain,543.7888857938718,1175.5699721448468,165.43699164345404,303.35456824512534,230.60075208913648,208.21904179408767,21.051114206128133
2016,France,544.828635097493,1177.8177158774374,165.7533147632312,303.9345961002785,231.04167130919217,208.6171661569827,21.091364902506964
2016,Croatia,267.12,803.5683844011144,188.36,116.01,270.00,142.32945973496433,17.33
2016,Italy,579.6602367688022,1253.1171309192202,176.35013927576603,323.3655292479109,245.81246518105849,221.95433231396535,61.98
2016,Cyprus,199.75,575.65,143.90,329.65,156.67,195.28,23.34
2016,Latvia,435.13508356545964,940.6807520891367,132.38122562674096,242.7416573816156,184.52469359331477,166.61504587155966,16.84491643454039
2016,Lithuania,228.77,827.28,89.66,184.91,151.20,150.06,18.45
2016,Luxembourg,605.6539693593314,1309.3107242339834,184.258217270195,337.8662256267409,256.8354456824513,231.90744138634048,23.446030640668525
2016,Hungary,380.02837047353756,821.5503342618384,115.61610027855153,212.0001810584958,161.1559749303621,145.51445463812436,14.711629526462394
2016,Malta,365.58,1 058.89,269.79,160.33,302.89,185.97,26.45
2016,Netherlands,390.04,1 508.44,160.69214484679665,294.6541504178273,430.08,370.38,20.447353760445683
2016,Austria,535.4708913649025,1157.5880222841226,162.9064066852368,298.7143454038997,227.0733983286908,205.03404689092764,20.729108635097493
2016,Poland,377.4289972144847,524.38,76.29,210.55011142061278,160.05367688022284,127.31,14.61100278551532
2016,Portugal,573.4217409470751,1239.630668523677,174.45220055710305,319.8853621169916,243.16694986072423,219.5655861365953,22.19825905292479
2016,Romania,362.3526323119777,607.85,62.29,202.13970752089136,152.78,126.46,14.027367688022284
2016,Slovenia,410.98,926.0704178272983,233.70,231.22,181.65871866295265,164.02723751274212,20.16
2016,Slovakia,287.46,783.49,114.94,213.33,145.77,167.95,22.25
2016,Finland,523.513774373259,1131.7389693593316,159.26869080779946,292.0440250696379,222.00282729805014,200.45561671763508,20.266225626740948
2016,Sweden,573.9416155988858,1240.7545403899724,174.61036211699167,320.1753760445683,243.3874094707521,219.76464831804282,22.218384401114207
2016,United Kingdom,569.2627437325905,1230.6396935933149,173.18690807799445,317.5652506963788,241.40327298050136,217.9730886850153,22.037256267409468
2016,Iceland,682.5954178272981,1475.6437604456828,207.66612813370477,380.788286908078,289.46346796657383,261.3686442405709,26.424582172701953
2016,Norway,606.6937186629526,1311.5584679665742,184.57454038997216,338.44625348189413,257.27636490250694,232.30556574923548,23.486281337047355
2016,Switzerland,496.4802924791086,1073.2976323119778,151.04428969359333,276.9633008356546,210.53892757660168,190.10438328236495,19.219707520891365
2016,Montenegro,330.12040389972145,713.6586350974931,100.43259052924792,184.15884401114207,139.991852367688,126.40448521916413,12.779596100278551
2016,North Macedonia,289.0503064066852,624.8727576601672,87.93782729805015,161.24774373259052,122.57554317548745,110.67857288481143,11.189693593314763
2016,Albania,347.7961420612814,751.8702785515321,105.81008356545962,194.01931754874656,147.4874791086351,133.17259938837924,13.463857938718665
2016,Serbia,320.24278551532035,692.3050696378831,97.4275208913649,178.64857938718663,135.80311977715877,122.62230377166158,12.397214484679667
2016,Turkey,204.48,1 360.55,103.27949860724235,126.20,143.96012534818942,129.98760448521918,13.141852367688022
2016,Bosnia and Herzegovina,302.0471727019499,652.9695543175488,91.89186629526463,168.49809192200559,128.08703342618384,115.655127420999,11.692827298050139
2016,Kosovo (under United Nations Security Council Resolution 1244/99),310.8850417827298,672.0753760445683,94.58061281337048,173.42832869080777,131.83484679665736,119.03918450560651,12.034958217270194
2017,European Union - 27 countries (from 2020),496.02322147651,1072.3095302013423,150.90523489932886,276.708322147651,210.34510067114093,197.07155963302753,19.20201342281879
2017,European Union - 28 countries (2013-2020),501.03355704697987,1083.1409395973155,152.4295302013423,279.503355704698,212.46979865771812,199.06218144750255,19.395973154362416
2017,European Union - 15 countries (1995-2004),514.5614630872483,1112.385744966443,156.54512751677854,287.0499463087248,218.2064832214765,204.43686034658515,19.9196644295302
2017,Euro area - 19 countries  (from 2015),508.0480268456376,1098.304912751678,154.56354362416107,283.41640268456376,215.44437583892616,201.84905198776758,19.667516778523492
2017,Euro area - 12 countries (2001-2006),510.55319463087255,1103.7206174496646,155.3256912751678,284.81391946308725,216.50672483221476,202.84436289500513,19.764496644295303
2017,Belgium,527.5883355704698,1140.5474093959733,160.50829530201344,294.31703355704695,223.73069798657716,209.6124770642202,20.423959731543622
2017,Bulgaria,243.5023087248322,526.4064966442954,74.08075167785236,135.8386308724832,103.26032214765101,96.74422018348625,9.426442953020134
2017,Czechia,373.27,806.94,113.56,208.23,158.29,148.30132517838942,14.45
2017,Denmark,506.0438926174496,1093.9723489932887,153.9538255033557,282.29838926174494,214.59449664429528,201.05280326197757,19.589932885906038
2017,Germany (until 1990 former territory of the FRG),474.47877852348995,1025.7344697986578,144.35076510067117,264.689677852349,201.20889932885908,188.51188583078493,18.367986577181206
2017,Estonia,415.35681879194635,897.9238389261747,126.36408053691278,231.70828187919463,176.13746308724834,165.02254841997964,16.07926174496644
2017,Ireland,500.53252348993294,1082.0577986577182,152.27710067114094,279.22385234899326,212.2573288590604,198.86311926605507,19.376577181208056
2017,Greece,491.5139194630872,1062.5612617449665,149.53336912751678,274.1927919463087,208.43287248322144,195.28000000000003,19.02744966442953
2017,Spain,527.0873020134228,1139.464268456376,160.3558657718121,294.03753020134224,223.51822818791948,209.4134148827727,20.40456375838926
2017,France,524.0811006711408,1132.965422818792,159.44128859060402,292.36051006711403,222.24340939597312,208.21904179408767,20.288187919463084
2017,Croatia,267.12,791.7760268456376,188.36,116.01,270.00,145.51445463812436,17.33
2017,Italy,561.6586174496643,1214.2009932885906,170.87350335570468,313.32326174496643,238.17864429530198,223.14870540265036,61.98
2017,Cyprus,199.75,575.65,143.90,329.65,156.67,195.28,23.34
2017,Latvia,416.35888590604026,900.0901208053692,126.66893959731543,232.26728859060398,176.56240268456372,165.42067278287462,16.118053691275165
2017,Lithuania,228.77,827.28,89.66,184.91,151.20,150.06,18.45
2017,Luxembourg,595.728899328859,1287.8545771812082,181.238711409396,332.3294899328859,252.62659060402686,236.68493374108056,23.061812080536914
2017,Hungary,373.27,806.94,113.55999999999999,208.23,158.29,148.30132517838942,14.449999999999998
2017,Malta,365.58,1 058.89,269.79,160.33,302.89,185.97,26.45
2017,Netherlands,390.04,1 508.44,156.24026845637584,286.49093959731545,430.08,370.38,19.880872483221477
2017,Austria,521.074899328859,1126.466577181208,158.52671140939597,290.6834899328859,220.96859060402684,207.02466870540266,20.171812080536913
2017,Poland,376.27620134228187,524.38,76.29,209.90702013422816,159.5648187919463,127.31,14.566375838926174
2017,Portugal,550.1348456375838,1189.2887516778524,167.36762416107385,306.89468456375835,233.29183892617448,218.5702752293578,21.29677852348993
2017,Romania,348.71935570469793,607.85,62.29,194.53433557046975,152.78,126.46,13.49959731543624
2017,Slovenia,410.98,895.75755704698,233.70,231.22,175.7125234899329,164.62442405708464,20.16
2017,Slovakia,287.46,783.49,114.94,213.33,145.77,167.95,22.25
2017,Finland,510.55319463087255,1103.7206174496646,155.3256912751678,284.81391946308725,216.50672483221476,202.84436289500513,19.764496644295303
2017,Sweden,545.1245100671141,1178.4573422818792,165.8433288590604,304.0996510067114,231.1671409395973,216.57965341488278,21.102818791946305
2017,United Kingdom,533.0997046979866,1152.4619597315439,162.1850201342282,297.39157046979864,226.06786577181208,211.80216106014274,20.63731543624161
2017,Iceland,656.3539597315436,1418.9146308724835,199.6826845637584,366.14939597315436,278.3354362416107,260.77145769622837,25.408724832214762
2017,Norway,566.1679194630872,1223.9492617449664,172.2453691275168,315.8387919463087,240.0908724832215,224.9402650356779,21.91744966442953
2017,Switzerland,458.94673825503355,992.1571006711409,139.6254496644295,256.02507382550334,194.62233557046977,182.34095820591233,17.76671140939597
2017,Montenegro,322.66561073825505,697.5427651006712,98.16461744966445,180.00016107382552,136.83055033557048,128.19604485219165,12.491006711409396
2017,North Macedonia,284.0860268456376,614.1409127516779,86.42754362416109,158.47840268456375,120.47037583892617,112.86825688073395,10.99751677852349
2017,Albania,340.7028187919463,736.5358389261746,103.65208053691275,190.06228187919461,144.47946308724832,135.36228338430175,13.189261744966442
2017,Serbia,315.65114093959727,682.3787919463088,96.03060402684564,176.08711409395974,133.8559731543624,125.4091743119266,12.219463087248322
2017,Turkey,204.48,1 360.55,85.36053691275168,126.20,118.98308724832215,111.47482161060144,10.861744966442952
2017,Bosnia and Herzegovina,287.5932617449664,621.7228993288591,87.49455033557047,160.4349261744966,121.9576644295302,114.26169215086647,11.133288590604026
2017,Kosovo (under United Nations Security Council Resolution 1244/99),307.1335704697986,663.9653959731544,93.43930201342282,171.33555704697983,130.2439865771812,122.02511722731906,11.88973154362416
2018,European Union - 27 countries (from 2020),474.8531065468548,1026.5436970474968,144.46464698331192,264.8984980744544,201.36763799743258,202.64134031413613,18.382477535301668
2018,European Union - 28 countries (2013-2020),479.16559691912704,1035.8664955070603,145.77663671373554,267.3042362002567,203.196405648267,204.48167539267016,18.549422336328625
2018,European Union - 15 countries (1995-2004),492.58223363286254,1064.870757381258,149.85838254172015,274.7887548138639,208.88590500641845,210.20716230366492,19.068806161745822
2018,Euro area - 19 countries  (from 2015),487.79057766367134,1054.5120924261873,148.40061617458278,272.1157124518613,206.85394094993578,208.16234554973823,18.88331193838254
2018,Euro area - 12 countries (2001-2006),490.6655712451861,1060.72729139923,149.2752759948652,273.7195378690629,208.0731193838254,209.38923560209426,18.994608472400515
2018,Belgium,509.353029525032,1101.126084724005,154.96056482670087,284.14440308087285,215.99777920410781,217.36402094240836,19.718035943517325
2018,Bulgaria,234.79114249037224,507.5745827984596,71.43055198973042,130.97907573812577,99.56623876765083,100.19602094240837,9.089216944801025
2018,Czechia,373.27,806.94,113.56,208.23,158.29,159.29122513089007,14.45
2018,Denmark,475.8114377406931,1028.615430038511,144.7562002567394,265.4331065468549,201.7740308087291,203.05030366492147,18.419576379974323
2018,Germany (until 1990 former territory of the FRG),457.6031450577663,989.2525032092426,139.21668806161745,255.27554557124517,194.05256739409498,195.28000000000003,17.714698331193837
2018,Estonia,406.33242618741974,878.4147881899871,123.61858793324774,226.67399229781768,172.31055198973039,173.40046073298427,15.729910141206673
2018,Ireland,457.6031450577663,989.2525032092426,139.21668806161745,255.27554557124517,194.05256739409498,195.28000000000003,17.714698331193837
2018,Greece,457.6031450577663,989.2525032092426,139.21668806161745,255.27554557124517,194.05256739409498,195.28000000000003,17.714698331193837
2018,Spain,504.0822079589217,1089.7315532734274,153.35702182284982,281.20405648267007,213.7626187419769,215.11472251308902,19.513992297817712
2018,France,498.33222079589217,1077.3011553273427,151.60770218228495,277.99640564826694,211.32426187419767,212.66094240837694,19.29139922978177
2018,Croatia,267.12,774.8281386392811,188.36,116.01,270.00,152.95229319371728,17.33
2018,Italy,538.1029653401796,1163.2780744544289,163.70716302952502,300.1826572528883,228.1895635430038,229.6329214659686,61.98
2018,Cyprus,199.75,575.65,143.90,329.65,156.67,195.28,23.34
2018,Latvia,403.45743260590496,872.1995892169449,122.74392811296534,225.07016688061617,171.09137355584082,172.17357068062827,15.618613607188703
2018,Lithuania,228.77,827.28,89.66,184.91,151.20,150.06,18.45
2018,Luxembourg,579.7903722721437,1253.398459563543,176.38973042362002,323.4381258023106,245.86765083440307,247.4228272251309,22.444801026957634
2018,Hungary,352.1867137355583,761.3618741976893,107.14582798459563,196.46861360718867,149.34935815147622,150.29403141361257,13.63382541720154
2018,Malta,365.58,1 058.89,269.79,160.33,302.89,185.97,26.45
2018,Netherlands,390.04,1 508.44,151.46192554557123,277.72910141206677,430.08,370.38,19.272849807445443
2018,Austria,508.3946983311937,1099.0543517329909,154.6690115532734,283.6097946084723,215.59138639281127,216.95505759162302,19.68093709884467
2018,Poland,360.81169448010263,524.38,76.29,201.2800898587933,153.00689345314504,127.31,13.967715019255452
2018,Portugal,520.8530038510911,1125.9868806161746,158.45920410783054,290.55970474967904,220.87449293966623,222.27158115183246,20.163222079589215
2018,Romania,333.9784210526315,607.85,62.29,186.31105263157892,152.78,126.46,12.928947368421051
2018,Slovenia,410.98,868.0561232349165,233.70,231.22,170.27858793324774,171.3556439790576,20.16
2018,Slovakia,287.46,783.49,114.94,213.33,145.77,167.95,22.25
2018,Finland,483.9572528883183,1046.2251604621308,147.2344030808729,269.9772785622593,205.22836970474964,206.52649214659684,18.73491655969191
2018,Sweden,492.58223363286254,1064.870757381258,149.85838254172015,274.7887548138639,208.88590500641845,210.20716230366492,19.068806161745822
2018,United Kingdom,505.99887034659815,1093.8750192554558,153.94012836970472,282.27327342747105,214.57540436456992,215.93264921465968,19.588189987163027
2018,Iceland,568.7695635430038,1229.5735301668806,173.0368677792041,317.2901283697047,241.19413350449292,242.71974869109948,22.018164313222076
2018,Norway,528.9988189987163,1143.5966110397947,160.93740693196406,295.10387676508344,224.32883183568677,225.74776963350786,20.478562259306802
2018,Switzerland,421.18655969191263,910.5266495507061,128.13766367137356,234.96042362002567,178.6096405648267,179.7393926701571,16.30494223363286
2018,Montenegro,304.74931964056475,658.8110911424903,92.7139409499358,170.00549422336329,129.23291399229782,130.05034554973824,11.797432605905005
2018,North Macedonia,272.1660590500641,588.3721694480103,82.80112965340179,151.8288061617458,115.41555840821565,116.14559162303664,10.536071887034657
2018,Albania,342.1242362002567,739.6086777920411,104.0845186136072,190.85522464698332,145.08223363286265,145.99991623036652,13.244287548138638
2018,Serbia,306.18681643132214,661.9186906290115,93.15127086007702,170.80740693196404,129.8425032092426,130.66379057591624,11.85308087291399
2018,Turkey,204.48,1 360.55,73.47142490372272,126.20,102.41098844672656,103.05876439790575,9.348908857509628
2018,Bosnia and Herzegovina,270.7285622593067,585.2645699614891,82.36379974326059,151.02689345314502,114.80596919127086,115.53214659685864,10.480423620025672
2018,Kosovo (under United Nations Security Council Resolution 1244/99),479.16559691912704,1035.8664955070603,145.77663671373554,267.3042362002567,203.196405648267,204.48167539267016,18.549422336328625
2019,European Union - 27 countries (from 2020),474.8531065468548,1026.5436970474968,144.46464698331192,264.8984980744544,201.36763799743258,202.64134031413613,18.382477535301668
2019,European Union - 28 countries (2013-2020),479.16559691912704,1035.8664955070603,145.77663671373554,267.3042362002567,203.196405648267,204.48167539267016,18.549422336328625
2019,European Union - 15 countries (1995-2004),492.58223363286254,1064.870757381258,149.85838254172015,274.7887548138639,208.88590500641845,210.20716230366492,19.068806161745822
2019,Euro area - 19 countries  (from 2015),487.79057766367134,1054.5120924261873,148.40061617458278,272.1157124518613,206.85394094993578,208.16234554973823,18.88331193838254
2019,Euro area - 12 countries (2001-2006),490.6655712451861,1060.72729139923,149.2752759948652,273.7195378690629,208.0731193838254,209.38923560209426,18.994608472400515
2019,Belgium,509.353029525032,1101.126084724005,154.96056482670087,284.14440308087285,215.99777920410781,217.36402094240836,19.718035943517325
2019,Bulgaria,234.79114249037224,507.5745827984596,71.43055198973042,130.97907573812577,99.56623876765083,100.19602094240837,9.089216944801025
2019,Czechia,373.27,806.94,113.56,208.23,158.29,159.29122513089007,14.45
2019,Denmark,475.8114377406931,1028.615430038511,144.7562002567394,265.4331065468549,201.7740308087291,203.05030366492147,18.419576379974323
2019,Germany (until 1990 former territory of the FRG),457.6031450577663,989.2525032092426,139.21668806161745,255.27554557124517,194.05256739409498,195.28000000000003,17.714698331193837
2019,Estonia,406.33242618741974,878.4147881899871,123.61858793324774,226.67399229781768,172.31055198973039,173.40046073298427,15.729910141206673
2019,Ireland,457.6031450577663,989.2525032092426,139.21668806161745,255.27554557124517,194.05256739409498,195.28000000000003,17.714698331193837
2019,Greece,457.6031450577663,989.2525032092426,139.21668806161745,255.27554557124517,194.05256739409498,195.28000000000003,17.714698331193837
2019,Spain,504.0822079589217,1089.7315532734274,153.35702182284982,281.20405648267007,213.7626187419769,215.11472251308902,19.513992297817712
2019,France,498.33222079589217,1077.3011553273427,151.60770218228495,277.99640564826694,211.32426187419767,212.66094240837694,19.29139922978177
2019,Croatia,267.12,774.8281386392811,188.36,116.01,270.00,152.95229319371728,17.33
2019,Italy,538.1029653401796,1163.2780744544289,163.70716302952502,300.1826572528883,228.1895635430038,229.6329214659686,61.98
2019,Cyprus,199.75,575.65,143.90,329.65,156.67,195.28,23.34
2019,Latvia,403.45743260590496,872.1995892169449,122.74392811296534,225.07016688061617,171.09137355584082,172.17357068062827,15.618613607188703
2019,Lithuania,228.77,827.28,89.66,184.91,151.20,150.06,18.45
2019,Luxembourg,579.7903722721437,1253.398459563543,176.38973042362002,323.4381258023106,245.86765083440307,247.4228272251309,22.444801026957634
2019,Hungary,352.1867137355583,761.3618741976893,107.14582798459563,196.46861360718867,149.34935815147622,150.29403141361257,13.63382541720154
2019,Malta,365.58,1 058.89,269.79,160.33,302.89,185.97,26.45
2019,Netherlands,390.04,1 508.44,151.46192554557123,277.72910141206677,430.08,370.38,19.272849807445443
2019,Austria,508.3946983311937,1099.0543517329909,154.6690115532734,283.6097946084723,215.59138639281127,216.95505759162302,19.68093709884467
2019,Poland,360.81169448010263,524.38,76.29,201.2800898587933,153.00689345314504,127.31,13.967715019255452
2019,Portugal,520.8530038510911,1125.9868806161746,158.45920410783054,290.55970474967904,220.87449293966623,222.27158115183246,20.163222079589215
2019,Romania,333.9784210526315,607.85,62.29,186.31105263157892,152.78,126.46,12.928947368421051
2019,Slovenia,410.98,868.0561232349165,233.70,231.22,170.27858793324774,171.3556439790576,20.16
2019,Slovakia,287.46,783.49,114.94,213.33,145.77,167.95,22.25
2019,Finland,483.9572528883183,1046.2251604621308,147.2344030808729,269.9772785622593,205.22836970474964,206.52649214659684,18.73491655969191
2019,Sweden,492.58223363286254,1064.870757381258,149.85838254172015,274.7887548138639,208.88590500641845,210.20716230366492,19.068806161745822
2019,United Kingdom,505.99887034659815,1093.8750192554558,153.94012836970472,282.27327342747105,214.57540436456992,215.93264921465968,19.588189987163027
2019,Iceland,568.7695635430038,1229.5735301668806,173.0368677792041,317.2901283697047,241.19413350449292,242.71974869109948,22.018164313222076
2019,Norway,528.9988189987163,1143.5966110397947,160.93740693196406,295.10387676508344,224.32883183568677,225.74776963350786,20.478562259306802
2019,Switzerland,421.18655969191263,910.5266495507061,128.13766367137356,234.96042362002567,178.6096405648267,179.7393926701571,16.30494223363286
2019,Montenegro,304.74931964056475,658.8110911424903,92.7139409499358,170.00549422336329,129.23291399229782,130.05034554973824,11.797432605905005
2019,North Macedonia,272.1660590500641,588.3721694480103,82.80112965340179,151.8288061617458,115.41555840821565,116.14559162303664,10.536071887034657
2019,Albania,342.1242362002567,739.6086777920411,104.0845186136072,190.85522464698332,145.08223363286265,145.99991623036652,13.244287548138638
2019,Serbia,306.18681643132214,661.9186906290115,93.15127086007702,170.80740693196404,129.8425032092426,130.66379057591624,11.85308087291399
2019,Turkey,204.48,1 360.55,73.47142490372272,126.20,102.41098844672656,103.05876439790575,9.348908857509628
2019,Bosnia and Herzegovina,270.7285622593067,585.2645699614891,82.36379974326059,151.02689345314502,114.80596919127086,115.53214659685864,10.480423620025672
2019,Kosovo (under United Nations Security Council Resolution 1244/99),479.16559691912704,1035.8664955070603,145.77663671373554,267.3042362002567,203.196405648267,204.48167539267016,18.549422336328625
