TIME,GEO,Shampoo (400 ml) ,Tooth paste (100 ml) ,"Toilet soap, liquid (200 ml) ",Shower gel (300 ml) ,Deodorant (50 ml) ,Tampons (10 pieces) 
2016,Czechia,3.25,1.81,1.54,2.55,2.55,1.13
2016,Denmark,12.606481481481481,5.152777777777778,3.0138888888888893,8.393518518518517,5.833333333333333,5.800925925925926
2016,Germany (until 1990 former territory of the FRG),9.193726851851851,3.757847222222222,2.197986111111111,6.121273148148147,4.254166666666666,4.230532407407407
2016,Estonia,6.438310185185185,2.631597222222222,1.539236111111111,4.286689814814815,2.979166666666667,2.9626157407407407
2016,Ireland,11.363842592592592,4.644861111111111,2.7168055555555557,7.566157407407407,5.258333333333333,5.22912037037037
2016,Greece,7.383796296296296,3.0180555555555553,1.7652777777777777,4.916203703703704,3.4166666666666665,3.397685185185185
2016,Spain,8.302268518518519,3.3934722222222224,1.9848611111111112,5.5277314814814815,3.841666666666667,3.8203240740740743
2016,France,9.517893518518518,3.890347222222222,2.275486111111111,6.337106481481481,4.404166666666667,4.3796990740740736
2016,Croatia,3.95,2.33,1.43,2.59,2.85,1.54
2016,Italy,4.63,2.32,1.14,2.07,2.71,4.1808101851851855
2016,Cyprus,4.28,3.54,1.31,2.93,2.71,2.33
2016,Latvia,5.997083333333333,2.4512499999999995,1.4337499999999999,3.9929166666666656,2.775,2.759583333333333
2016,Lithuania,5.45,2.55,1.30,2.90,3.06,1.68
2016,Luxembourg,12.246296296296295,5.0055555555555555,2.9277777777777776,8.153703703703703,5.666666666666667,5.635185185185184
2016,Hungary,5.042592592592593,2.0611111111111113,1.2055555555555555,3.357407407407407,2.333333333333333,2.3203703703703704
2016,Malta,5.23,2.71,1.63,1.88,2.46,1.49
2016,Netherlands,2.57,2.85,1.07,2.28,2.05,1.06
2016,Austria,9.94111111111111,4.0633333333333335,2.376666666666667,6.618888888888888,4.6000000000000005,4.5744444444444445
2016,Poland,2.45,1.93,1.04,2.35,2.1166666666666667,2.1049074074074072
2016,Portugal,7.347777777777777,3.003333333333333,1.7566666666666666,4.892222222222221,3.3999999999999995,3.3811111111111107
2016,Romania,4.56,2.27,1.73,2.86,2.45,1.73
2016,Slovenia,3.71,2.78,1.14,2.10,2.76,1.34
2016,Slovakia,3.82,1.60,1.69,2.72,2.89,1.33
2016,Finland,11.030671296296296,2.54,2.6371527777777777,7.344328703703702,5.104166666666666,5.075810185185185
2016,Sweden,12.129236111111108,4.957708333333333,2.8997916666666663,8.075763888888886,5.612499999999999,5.581319444444444
2016,United Kingdom,11.19275462962963,4.5749305555555555,2.6759027777777775,7.452245370370369,5.179166666666666,5.150393518518518
2016,Iceland,14.074236111111112,5.7527083333333335,3.3647916666666666,9.370763888888888,6.5125,6.476319444444445
2016,Norway,7.62,4.56,2.50,4.81,4.03,1.06
2016,Switzerland,15.190810185185184,6.209097222222222,3.6317361111111106,10.114189814814813,7.029166666666666,6.99011574074074
2016,Montenegro,4.37625,1.7887499999999998,1.04625,2.91375,2.025,2.01375
2016,North Macedonia,3.745925925925926,1.531111111111111,0.8955555555555555,2.494074074074074,1.7333333333333334,1.7237037037037035
2016,Albania,3.862986111111111,1.5789583333333332,0.9235416666666666,2.5720138888888884,1.7874999999999999,1.7775694444444443
2016,Serbia,3.9620370370370366,1.6194444444444445,0.9472222222222222,2.6379629629629626,1.8333333333333333,1.8231481481481482
2016,Turkey,4.583356481481482,3.89,0.68,2.03,2.120833333333333,2.109050925925926
2016,Bosnia and Herzegovina,4.268194444444444,1.7445833333333332,1.0204166666666665,2.8418055555555553,1.9749999999999996,1.9640277777777777
2016,Kosovo (under United Nations Security Council Resolution 1244/99),9.00462962962963,3.6805555555555554,2.1527777777777777,5.99537037037037,4.166666666666666,4.143518518518518
2017,European Union - 27 countries (from 2020),8.320993377483445,3.40112582781457,1.989337748344371,5.540198675496689,3.850331125827815,3.828940397350994
2017,European Union - 28 countries (2013-2020),8.58719646799117,3.5099337748344372,2.0529801324503314,5.717439293598234,3.9735099337748347,3.9514348785871967
2017,European Union - 15 countries (1995-2004),9.222649006622518,3.769668874172186,2.204900662251656,6.1405298013245035,4.267549668874173,4.24384105960265
2017,Euro area - 19 countries  (from 2015),8.80187637969095,3.597682119205298,2.1043046357615895,5.860375275938189,4.072847682119206,4.050220750551876
2017,Euro area - 12 countries (2001-2006),8.887748344370861,3.6327814569536425,2.124834437086093,5.917549668874172,4.112582781456954,4.089735099337749
2017,Belgium,9.68635761589404,3.9592052980132455,2.3157615894039734,6.449271523178808,4.482119205298013,4.457218543046358
2017,Bulgaria,3.89,1.59,0.93,2.59,1.80,1.79
2017,Czechia,3.25,1.81,1.54,2.55,2.55,1.13
2017,Denmark,11.961964679911702,4.889337748344372,2.8598013245033114,7.9643929359823415,5.5350993377483455,5.504348785871966
2017,Germany (until 1990 former territory of the FRG),8.844812362030906,3.6152317880794707,2.1145695364238413,5.888962472406181,4.0927152317880795,4.069977924944813
2017,Estonia,6.414635761589405,2.621920529801325,1.5335761589403976,4.2709271523178804,2.968211920529802,2.951721854304636
2017,Ireland,11.094657836644592,4.534834437086093,2.6524503311258276,7.386931567328917,5.1337748344370855,5.105253863134657
2017,Greece,7.093024282560706,2.8992052980132454,1.6957615894039735,4.722604856512141,3.2821192052980135,3.263885209713024
2017,Spain,7.9860927152317895,3.2642384105960267,1.9092715231788082,5.317218543046358,3.6953642384105962,3.674834437086093
2017,France,9.214061810154526,3.766158940397351,2.2028476821192053,6.134812362030905,4.263576158940397,4.2398896247240625
2017,Croatia,3.95,2.33,1.43,2.59,2.85,1.54
2017,Italy,4.63,2.32,1.14,2.07,2.71,4.010706401766004
2017,Cyprus,4.28,3.54,1.31,2.93,2.71,2.33
2017,Latvia,5.8736423841059615,2.4007947019867553,1.4042384105960268,3.9107284768211925,2.7178807947019874,2.702781456953643
2017,Lithuania,5.45,2.55,1.30,2.90,3.06,1.68
2017,Luxembourg,11.893267108167771,4.861258278145696,2.843377483443709,7.918653421633554,5.5033112582781465,5.472737306843268
2017,Hungary,5.109381898454747,2.0884105960264905,1.221523178807947,3.401876379690949,2.364238410596027,2.351103752759382
2017,Malta,5.23,2.71,1.63,1.88,2.46,1.49
2017,Netherlands,2.57,2.85,1.07,2.28,2.05,1.06
2017,Austria,9.67777041942605,3.955695364238411,2.3137086092715236,6.44355408388521,4.478145695364239,4.453267108167771
2017,Poland,2.45,1.93,1.04,2.35,2.141721854304636,2.1298233995584988
2017,Portugal,7.230419426048566,2.9553642384105965,1.7286092715231791,4.814083885209714,3.345695364238411,3.32710816777042
2017,Romania,4.56,2.27,1.73,2.86,2.45,1.73
2017,Slovenia,3.71,2.78,1.14,2.10,2.76,1.34
2017,Slovakia,3.82,1.60,1.69,2.72,2.89,1.33
2017,Finland,10.57083885209713,2.54,2.527218543046358,7.038167770419426,4.891390728476821,4.8642163355408385
2017,Sweden,11.524017660044152,4.710331125827815,2.7550993377483444,7.67280353200883,5.332450331125828,5.302825607064018
2017,United Kingdom,10.141479028697573,4.14523178807947,2.4245695364238413,6.752295805739514,4.692715231788079,4.66664459161148
2017,Iceland,15.061942604856513,6.1564238410596035,3.6009271523178814,10.028388520971303,6.969536423841061,6.930816777041943
2017,Norway,7.62,4.56,2.50,4.81,4.03,1.06
2017,Switzerland,14.340618101545255,5.861589403973511,3.4284768211920533,9.54812362030905,6.635761589403974,6.598896247240619
2017,Montenegro,4.319359823399559,1.765496688741722,1.0326490066225165,2.8758719646799116,1.9986754966887417,1.9875717439293599
2017,North Macedonia,3.6924944812362037,1.509271523178808,0.8827814569536425,2.4584988962472405,1.708609271523179,1.6991169977924945
2017,Albania,3.744017660044151,1.530331125827815,0.8950993377483445,2.49280353200883,1.732450331125828,1.722825607064018
2017,Serbia,4.001633554083885,1.635629139072848,0.9566887417218544,2.6643267108167774,1.8516556291390731,1.8413686534216338
2017,Turkey,3.967284768211921,3.89,0.68,2.03,1.8357615894039738,1.825562913907285
2017,Bosnia and Herzegovina,4.199139072847682,1.71635761589404,1.003907284768212,2.7958278145695363,1.943046357615894,1.9322516556291394
2017,Kosovo (under United Nations Security Council Resolution 1244/99),8.58719646799117,3.5099337748344372,2.0529801324503314,5.717439293598234,3.9735099337748347,3.9514348785871967
2018,European Union - 27 countries (from 2020),8.158896103896105,3.33487012987013,1.9505844155844156,5.432272727272727,3.7753246753246756,3.7543506493506498
2018,European Union - 28 countries (2013-2020),8.419913419913419,3.4415584415584415,2.0129870129870127,5.6060606060606055,3.896103896103896,3.8744588744588744
2018,European Union - 15 countries (1995-2004),9.042987012987014,3.6962337662337665,2.161948051948052,6.0209090909090905,4.184415584415585,4.1611688311688315
2018,Euro area - 19 countries  (from 2015),8.647251082251083,3.5344805194805193,2.0673376623376623,5.757424242424242,4.001298701298701,3.9790692640692638
2018,Euro area - 12 countries (2001-2006),8.731450216450217,3.568896103896104,2.0874675324675325,5.813484848484848,4.0402597402597396,4.017813852813853
2018,Belgium,9.522922077922077,3.8924025974025973,2.2766883116883117,6.340454545454545,4.406493506493506,4.3820129870129865
2018,Bulgaria,3.89,1.59,0.93,2.59,1.80,1.79
2018,Czechia,3.25,1.81,1.54,2.55,2.55,1.13
2018,Denmark,11.62790043290043,4.752792207792208,2.7799350649350645,7.741969696969696,5.38051948051948,5.350627705627705
2018,Germany (until 1990 former territory of the FRG),8.706190476190477,3.5585714285714283,2.0814285714285714,5.796666666666666,4.0285714285714285,4.0061904761904765
2018,Estonia,6.491753246753246,2.6534415584415583,1.552012987012987,4.322272727272726,3.003896103896104,2.9872077922077915
2018,Ireland,10.996406926406925,4.494675324675324,2.6289610389610387,7.32151515151515,5.088311688311688,5.06004329004329
2018,Greece,6.862229437229438,2.80487012987013,1.6405844155844156,4.568939393939393,3.1753246753246755,3.157683982683982
2018,Spain,7.889458874458874,3.2247402597402597,1.8861688311688312,5.252878787878787,3.6506493506493505,3.6303679653679652
2018,France,9.01772727272727,3.6859090909090906,2.1559090909090908,6.004090909090908,4.172727272727273,4.149545454545454
2018,Croatia,3.95,2.33,1.43,2.59,2.85,1.54
2018,Italy,4.63,2.32,1.14,2.07,2.71,3.9170779220779215
2018,Cyprus,4.28,3.54,1.31,2.93,2.71,2.33
2018,Latvia,5.902359307359307,2.4125324675324675,1.411103896103896,3.929848484848484,2.731168831168831,2.715995670995671
2018,Lithuania,5.45,2.55,1.30,2.90,3.06,1.68
2018,Luxembourg,11.720519480519478,4.790649350649351,2.8020779220779217,7.803636363636362,5.4233766233766225,5.3932467532467525
2018,Hungary,4.993008658008658,2.0408441558441557,1.1937012987012987,3.324393939393939,2.31038961038961,2.297554112554112
2018,Malta,5.23,2.71,1.63,1.88,2.46,1.49
2018,Netherlands,2.57,2.85,1.07,2.28,2.05,1.06
2018,Austria,9.514502164502163,3.888961038961039,2.2746753246753246,6.334848484848483,4.402597402597403,4.378138528138528
2018,Poland,2.45,1.93,1.04,2.35,2.127272727272727,2.1154545454545457
2018,Portugal,7.097987012987013,2.901233766233766,1.6969480519480518,4.725909090909091,3.2844155844155845,3.2661688311688306
2018,Romania,4.56,2.27,1.73,2.86,2.45,1.73
2018,Slovenia,3.71,2.78,1.14,2.10,2.76,1.34
2018,Slovakia,3.82,1.60,1.69,2.72,2.89,1.33
2018,Finland,10.356493506493507,2.54,2.475974025974026,6.895454545454545,4.792207792207792,4.765584415584415
2018,Sweden,10.870108225108225,4.443051948051948,2.598766233766234,7.237424242424241,5.02987012987013,5.001926406926406
2018,United Kingdom,9.952337662337662,4.067922077922078,2.3793506493506493,6.626363636363635,4.605194805194805,4.579610389610389
2018,Iceland,13.993896103896104,5.719870129870129,3.3455844155844154,9.317272727272726,6.475324675324674,6.439350649350649
2018,Norway,7.62,4.56,2.50,4.81,4.03,1.06
2018,Switzerland,13.39608225108225,5.4755194805194805,3.2026623376623373,8.919242424242423,6.198701298701298,6.1642640692640684
2018,Montenegro,4.268896103896104,1.7448701298701301,1.0205844155844157,2.842272727272727,1.9753246753246754,1.9643506493506493
2018,North Macedonia,3.671082251082251,1.5005194805194806,0.8776623376623377,2.444242424242424,1.6987012987012986,1.6892640692640695
2018,Albania,3.8479004329004334,1.5727922077922079,0.9199350649350649,2.561969696969697,1.7805194805194806,1.7706277056277058
2018,Serbia,4.0583982683982684,1.6588311688311688,0.9702597402597404,2.7021212121212117,1.877922077922078,1.8674891774891775
2018,Turkey,3.191147186147186,3.89,0.68,2.03,1.4766233766233765,1.4684199134199132
2018,Bosnia and Herzegovina,4.117337662337662,1.682922077922078,0.9843506493506494,2.7413636363636362,1.9051948051948049,1.8946103896103896
2018,Kosovo (under United Nations Security Council Resolution 1244/99),8.419913419913419,3.4415584415584415,2.0129870129870127,5.6060606060606055,3.896103896103896,3.8744588744588744
2019,European Union - 27 countries (from 2020),8.158896103896105,3.33487012987013,1.9505844155844156,5.432272727272727,3.7753246753246756,3.7543506493506498
2019,European Union - 28 countries (2013-2020),8.419913419913419,3.4415584415584415,2.0129870129870127,5.6060606060606055,3.896103896103896,3.8744588744588744
2019,European Union - 15 countries (1995-2004),9.042987012987014,3.6962337662337665,2.161948051948052,6.0209090909090905,4.184415584415585,4.1611688311688315
2019,Euro area - 19 countries  (from 2015),8.647251082251083,3.5344805194805193,2.0673376623376623,5.757424242424242,4.001298701298701,3.9790692640692638
2019,Euro area - 12 countries (2001-2006),8.731450216450217,3.568896103896104,2.0874675324675325,5.813484848484848,4.0402597402597396,4.017813852813853
2019,Belgium,9.522922077922077,3.8924025974025973,2.2766883116883117,6.340454545454545,4.406493506493506,4.3820129870129865
2019,Bulgaria,3.89,1.59,0.93,2.59,1.80,1.79
2019,Czechia,3.25,1.81,1.54,2.55,2.55,1.13
2019,Denmark,11.62790043290043,4.752792207792208,2.7799350649350645,7.741969696969696,5.38051948051948,5.350627705627705
2019,Germany (until 1990 former territory of the FRG),8.706190476190477,3.5585714285714283,2.0814285714285714,5.796666666666666,4.0285714285714285,4.0061904761904765
2019,Estonia,6.491753246753246,2.6534415584415583,1.552012987012987,4.322272727272726,3.003896103896104,2.9872077922077915
2019,Ireland,10.996406926406925,4.494675324675324,2.6289610389610387,7.32151515151515,5.088311688311688,5.06004329004329
2019,Greece,6.862229437229438,2.80487012987013,1.6405844155844156,4.568939393939393,3.1753246753246755,3.157683982683982
2019,Spain,7.889458874458874,3.2247402597402597,1.8861688311688312,5.252878787878787,3.6506493506493505,3.6303679653679652
2019,France,9.01772727272727,3.6859090909090906,2.1559090909090908,6.004090909090908,4.172727272727273,4.149545454545454
2019,Croatia,3.95,2.33,1.43,2.59,2.85,1.54
2019,Italy,4.63,2.32,1.14,2.07,2.71,3.9170779220779215
2019,Cyprus,4.28,3.54,1.31,2.93,2.71,2.33
2019,Latvia,5.902359307359307,2.4125324675324675,1.411103896103896,3.929848484848484,2.731168831168831,2.715995670995671
2019,Lithuania,5.45,2.55,1.30,2.90,3.06,1.68
2019,Luxembourg,11.720519480519478,4.790649350649351,2.8020779220779217,7.803636363636362,5.4233766233766225,5.3932467532467525
2019,Hungary,4.993008658008658,2.0408441558441557,1.1937012987012987,3.324393939393939,2.31038961038961,2.297554112554112
2019,Malta,5.23,2.71,1.63,1.88,2.46,1.49
2019,Netherlands,2.57,2.85,1.07,2.28,2.05,1.06
2019,Austria,9.514502164502163,3.888961038961039,2.2746753246753246,6.334848484848483,4.402597402597403,4.378138528138528
2019,Poland,2.45,1.93,1.04,2.35,2.127272727272727,2.1154545454545457
2019,Portugal,7.097987012987013,2.901233766233766,1.6969480519480518,4.725909090909091,3.2844155844155845,3.2661688311688306
2019,Romania,4.56,2.27,1.73,2.86,2.45,1.73
2019,Slovenia,3.71,2.78,1.14,2.10,2.76,1.34
2019,Slovakia,3.82,1.60,1.69,2.72,2.89,1.33
2019,Finland,10.356493506493507,2.54,2.475974025974026,6.895454545454545,4.792207792207792,4.765584415584415
2019,Sweden,10.870108225108225,4.443051948051948,2.598766233766234,7.237424242424241,5.02987012987013,5.001926406926406
2019,United Kingdom,9.952337662337662,4.067922077922078,2.3793506493506493,6.626363636363635,4.605194805194805,4.579610389610389
2019,Iceland,13.993896103896104,5.719870129870129,3.3455844155844154,9.317272727272726,6.475324675324674,6.439350649350649
2019,Norway,7.62,4.56,2.50,4.81,4.03,1.06
2019,Switzerland,13.39608225108225,5.4755194805194805,3.2026623376623373,8.919242424242423,6.198701298701298,6.1642640692640684
2019,Montenegro,4.268896103896104,1.7448701298701301,1.0205844155844157,2.842272727272727,1.9753246753246754,1.9643506493506493
2019,North Macedonia,3.671082251082251,1.5005194805194806,0.8776623376623377,2.444242424242424,1.6987012987012986,1.6892640692640695
2019,Albania,3.8479004329004334,1.5727922077922079,0.9199350649350649,2.561969696969697,1.7805194805194806,1.7706277056277058
2019,Serbia,4.0583982683982684,1.6588311688311688,0.9702597402597404,2.7021212121212117,1.877922077922078,1.8674891774891775
2019,Turkey,3.191147186147186,3.89,0.68,2.03,1.4766233766233765,1.4684199134199132
2019,Bosnia and Herzegovina,4.117337662337662,1.682922077922078,0.9843506493506494,2.7413636363636362,1.9051948051948049,1.8946103896103896
2019,Kosovo (under United Nations Security Council Resolution 1244/99),8.419913419913419,3.4415584415584415,2.0129870129870127,5.6060606060606055,3.896103896103896,3.8744588744588744
